Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Application,Average Number of Offer,Largest Type Object Set,Cost,Lane Optionality,n
6,7,239.29427010000109,0.4725858000001608,238.82168430000092,62,1.0,3.0,3,0,0,8
6,8,52.19136069999877,0.3041600999986258,51.88720060000014,62,1.0,3.0,3,7,0,8
6,9,61.71777189999921,0.41829759999927774,61.29947429999993,64,1.0,3.0,3,7,0,8
7,8,383.12002890000076,0.32355050000114716,382.7964783999996,58,1.0,3.0,3,10,0,8
7,9,64.95020079999995,0.463253199999599,64.48694760000035,60,1.0,3.0,3,7,0,8
8,9,112.43735809999998,0.2723551999988558,112.16500290000113,60,1.0,3.0,3,10,0,8
0,1,0.17573989999982587,0.11817429999973683,0.057565600000089034,22,1.0,1.0,1,11,0,2
0,2,0.07057500000155414,0.053365400000984664,0.01720960000056948,20,1.0,1.0,1,7,0,2
0,3,0.11518199999954959,0.07668779999949038,0.03849420000005921,21,1.0,1.0,1,10,0,2
0,4,0.39331879999735975,0.38652339999862306,0.006795399998736684,24,1.0,1.0,1,11,0,2
0,5,0.05078019999928074,0.04199789999984205,0.008782299999438692,21,1.0,1.5,2,8,1,2
0,6,0.04151289999936125,0.0302389000007679,0.011273999998593354,17,1.0,1.0,1,5,0,2
0,7,0.04903990000093472,0.04308050000145158,0.005959399999483139,18,1.0,1.0,1,6,0,2
0,8,0.0805636000004597,0.043912299999647075,0.036651300000812626,22,1.0,1.0,1,6,0,2
0,9,0.028923800002303324,0.023842400001740316,0.005081400000563008,14,1.0,1.0,1,8,0,2
1,2,0.08791759999985516,0.018686499999603257,0.0692311000002519,26,1.0,1.0,1,4,0,2
1,3,0.31227080000098795,0.3049960000007559,0.007274800000232062,27,1.0,1.0,1,3,0,2
1,4,4.152861700000358,0.06004639999991923,4.092815300000439,30,1.0,1.0,1,6,0,2
1,5,2.7619616000010865,0.8324076999997487,1.9295539000013378,27,1.0,1.5,2,16,1,2
1,6,0.30503809999936493,0.2752517999997508,0.02978629999961413,23,1.0,1.0,1,10,0,2
1,7,0.6365518000002339,0.28473810000105004,0.3518136999991839,24,1.0,1.0,1,10,0,2
1,8,2.416953399999329,1.6523694999996223,0.7645838999997068,28,1.0,1.0,1,9,0,2
1,9,0.10462069999994128,0.07290389999980107,0.03171680000014021,20,1.0,1.0,1,13,0,2
2,3,0.16595199999937904,0.12351069999931497,0.042441300000064075,25,1.0,1.0,1,5,0,2
2,4,2.065851000001203,0.0825609000003169,1.983290100000886,28,1.0,1.0,1,6,0,2
2,5,0.7213311000014073,0.27125619999969786,0.45007490000170947,25,1.0,1.5,2,13,1,2
2,6,0.09670399999959045,0.09041230000002543,0.006291699999565026,21,1.0,1.0,1,6,0,2
2,7,0.2268819999990228,0.12002209999991464,0.10685989999910817,22,1.0,1.0,1,6,0,2
2,8,0.7461605000007694,0.5732606000001397,0.1728999000006297,26,1.0,1.0,1,6,0,2
2,9,0.05333690000043134,0.041959500000302796,0.011377400000128546,18,1.0,1.0,1,11,0,2
3,4,3.206660899999406,0.4120286999987002,2.794632200000706,29,1.0,1.0,1,9,0,2
3,5,0.9598022999998648,0.15518359999987297,0.8046186999999918,26,1.0,1.5,2,14,1,2
3,6,0.17593269999997574,0.15560250000089582,0.020330199999079923,22,1.0,1.0,1,9,0,2
3,7,0.511040100000173,0.2207101000003604,0.29032999999981257,23,1.0,1.0,1,9,0,2
3,8,0.6953487999999197,0.31646159999945667,0.37888720000046305,27,1.0,1.0,1,8,0,2
3,9,0.08010610000019369,0.05520810000052734,0.024897999999666354,19,1.0,1.0,1,12,0,2
4,5,3.507793100001436,3.472600600000078,0.035192500001357985,29,1.0,1.5,2,15,1,2
4,6,2.8993347000014182,1.2504067000008945,1.6489280000005238,25,1.0,1.0,1,12,0,2
4,7,0.8763578999987658,0.8678405999999086,0.008517299998857197,26,1.0,1.0,1,9,0,2
4,8,34.22510669999974,6.224083600000085,28.001023099999657,30,1.0,1.0,1,10,0,2
