Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Application,Average Number of Offer,Largest Type Object Set,Cost,Lane Optionality
3,21,5.329739199999949,0.30523029999994833,5.024508900000001,30,1.0,1.5,2,11,1
3,22,37.58721779999996,34.06311660000006,3.5241011999999046,32,1.0,1.5,2,17,1
3,23,13.60668120000014,7.193983900000148,6.412697299999991,31,1.0,1.5,2,16,1
3,24,0.05943669999987833,0.01885709999987739,0.04057960000000094,32,1.0,1.0,1,2,0
3,25,1.617693700000018,0.3523918999999296,1.2653018000000884,29,1.0,1.0,1,8,0
3,26,13.737221599999884,0.019780599999876358,13.717441000000008,33,1.0,1.0,1,3,0
3,27,14.159376600000087,1.9775930000000699,12.181783600000017,32,1.0,1.5,2,10,1
3,28,6.000289800000019,3.190771199999972,2.8095186000000467,30,1.0,1.5,2,17,1
3,29,9.097731899999872,2.0967754999999215,7.00095639999995,30,1.0,1.5,2,15,1
3,30,0.5229359999998451,0.47456579999993664,0.048370199999908436,25,1.0,1.0,1,12,0
3,31,3.6356014999998933,2.6493218999999044,0.9862795999999889,30,1.0,1.0,1,10,0
3,32,2.4044088000000556,0.7291115000000445,1.675297300000011,28,1.0,1.0,1,9,0
3,33,4.650882899999942,4.630634699999973,0.020248199999969074,35,1.0,1.5,2,9,1
3,34,2.9726455999998507,2.959749899999906,0.012895699999944554,34,1.0,1.0,1,2,0
3,35,3.589221999999836,3.5764100999999755,0.012811899999860543,29,1.0,1.0,1,10,0
3,36,4.065355699999827,1.3087113999999929,2.7566442999998344,30,1.0,1.5,2,11,1
3,37,5.189475399999992,1.4991142999999738,3.6903611000000183,33,1.0,1.0,1,7,0
3,38,1.4115747000000738,1.3984146000000237,0.013160100000050079,26,1.0,1.0,1,11,0
3,39,1.0346538000001146,0.02871380000010504,1.0059400000000096,32,1.0,1.0,1,4,0
3,40,1.5873826999998073,1.5738976000000093,0.013485099999797967,31,1.0,1.0,1,5,0
3,41,0.7490725999998631,0.02132959999994455,0.7277429999999185,32,1.0,1.0,1,4,0
3,42,3.4789537000001474,0.018528000000060274,3.460425700000087,31,1.0,1.0,1,4,0
3,43,7.752806800000144,0.031133500000123604,7.72167330000002,32,1.0,1.0,1,4,0
3,44,37.31060389999993,3.771958399999903,33.53864550000003,33,1.0,1.5,2,12,1
3,45,6.7437221999998656,0.08786929999996573,6.6558528999999,33,1.0,1.0,1,5,0
3,46,8.619743499999913,3.8438560999998117,4.7758874000001015,34,1.0,1.5,2,11,1
3,47,10.834573700000192,4.978711700000076,5.855862000000116,31,1.0,1.5,2,15,1
3,48,0.6422847999999703,0.6291762999999264,0.013108500000043932,30,1.0,1.0,1,6,0
3,49,2.0488454999999703,0.06428199999982098,1.9845635000001494,31,1.0,1.0,1,7,0
4,5,0.9423228999999083,0.4456797000000279,0.4966431999998804,23,1.0,1.0,1,10,0
4,6,19.554088199999796,3.7846199999999044,15.769468199999892,29,1.0,1.5,2,13,1
4,7,0.9805599999999686,0.46077279999985876,0.5197872000001098,23,1.0,1.0,1,12,0
4,8,0.7339454000000387,0.7221867999999176,0.011758600000121078,27,1.0,1.0,1,7,0
4,9,0.35351040000000467,0.343215999999984,0.010294400000020687,24,1.0,1.0,1,7,0
4,10,13.78284120000012,1.8668830999999955,11.915958100000125,32,1.0,1.5,2,12,1
4,11,1.5607013999999708,0.02483010000014474,1.535871299999826,27,1.0,1.0,1,3,0
4,12,0.31777999999985695,0.30571579999991627,0.012064199999940683,27,1.0,1.0,1,3,0
4,13,6.780572799999845,1.2213434999998753,5.55922929999997,31,1.0,1.5,2,11,1
4,14,0.6537901000001511,0.3219615000000431,0.33182860000010805,25,1.0,1.0,1,9,0
4,15,0.5195638000000145,0.4994877000001452,0.020076099999869257,28,1.0,1.5,2,8,1
4,16,28.53110360000005,2.786118600000009,25.744985000000042,32,1.0,1.0,1,8,0
4,17,12.352799499999946,0.9981057999998484,11.354693700000098,28,1.0,1.0,1,8,0
4,18,6.1828947000001335,1.1191619000001083,5.063732800000025,27,1.0,1.0,1,5,0
4,19,1.103176699999949,1.0811306000000513,0.022046099999897706,31,1.0,1.5,2,9,1
4,20,0.6406396000002132,0.6225996000000578,0.018040000000155487,25,1.0,1.5,2,13,1
4,21,6.793843299999935,0.8630424999998922,5.930800800000043,27,1.0,1.5,2,10,1
4,22,39.641328999999814,6.624671199999966,33.01665779999985,29,1.0,1.5,2,16,1
4,23,11.283889000000272,2.2911855000002106,8.992703500000061,28,1.0,1.5,2,15,1
4,24,3.3873410999997304,0.7439631999998255,2.643377899999905,29,1.0,1.0,1,5,0
4,25,0.3883375000000342,0.01884380000001329,0.3694937000000209,26,1.0,1.0,1,4,0
4,26,0.7105798999998569,0.6981717999999546,0.012408099999902333,30,1.0,1.0,1,4,0
4,27,0.8313763999999537,0.6778421999999864,0.1535341999999673,29,1.0,1.5,2,7,1
4,28,1.1779317000000447,1.0212071999999353,0.1567245000001094,27,1.0,1.5,2,14,1
4,29,1.890077399999882,0.35879030000000967,1.5312870999998722,27,1.0,1.5,2,12,1
4,30,0.17521080000005895,0.1654206000000613,0.00979019999999764,22,1.0,1.0,1,9,0
4,31,2.3773983000000953,0.3463328000000274,2.031065500000068,27,1.0,1.0,1,10,0
4,32,0.4023552999999538,0.02453760000003058,0.3778176999999232,25,1.0,1.0,1,5,0
4,33,13.439364800000021,2.0119130999999015,11.42745170000012,32,1.0,1.5,2,10,1
4,34,8.521129700000074,0.02592410000011114,8.495205599999963,31,1.0,1.0,1,3,0
4,35,3.770443899999691,1.2703104999998232,2.500133399999868,26,1.0,1.0,1,9,0
4,36,0.3465178999999807,0.3293218999999681,0.017196000000012646,27,1.0,1.5,2,7,1
4,37,14.142421100000092,0.021792799999957424,14.120628300000135,30,1.0,1.0,1,6,0
4,38,0.9489641999998639,0.4462280999998711,0.5027360999999928,23,1.0,1.0,1,10,0
4,39,4.175625999999966,0.6812772000000678,3.494348799999898,29,1.0,1.0,1,6,0
4,40,4.8692651999999725,0.9163776999998845,3.952887500000088,28,1.0,1.0,1,3,0
4,41,4.368938999999955,0.7324301999999534,3.6365088000000014,29,1.0,1.0,1,6,0
4,42,0.3110500000002503,0.2986228000002029,0.012427200000047378,28,1.0,1.0,1,4,0
4,43,0.6668322000002718,0.6549615000001268,0.011870700000145007,29,1.0,1.0,1,3,0
4,44,0.7658272000001034,0.7455505000000358,0.02027670000006765,30,1.0,1.5,2,8,1
4,45,21.488923399999976,2.1781863999999587,19.310737000000017,30,1.0,1.0,1,6,0
4,46,19.229188300000033,2.103714200000013,17.12547410000002,31,1.0,1.5,2,11,1
